,PROPTYPE,DTO,DOM,AGE,COOLING,lng,AREA,SQFT,LISTDATE,BEDS,BATHS,REMARKS,OTHERFEATURES,SHOWINGINSTRUCTIONS,OFFICEPHONE,STATUS,STYLE,ZIP,LEVEL,HEATING,JUNIORHIGHSCHOOL,SOLDPRICE,STATE,AGENTNAME,lat,HIGHSCHOOL,CITY,EXPIREDDATE,STREETNAME,PHOTOURL,HOUSENUM1,OFFICENAME,SOLDDATE,GARAGE,LOTSIZE,ELEMENTARYSCHOOL,ADDRESS,MLSNUM,LISTPRICE,HOUSENUM2
,SF,29,29,62,,-71.2563134491383,,2100,3/25/2008,2,1.5,"Lots of loving care went into this ranch.  Open layout, practically new with extras inside and out.  Updated Kitchen, bathroom, HVAC, and lawn sprinkler system to name a few new features.  This house is in move-in condition.  Great central location for business traveler, with easy commute to Logan or other central Boston locations.  Close to nearby shopping centers.  Large and beautiful backyard.  Great for pets or family.","Basement:Yes;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile;Appliances:Range, Dishwasher, Disposal, Microwave;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard, Wood;Exterior Features:Deck;Insulation:Full;Electric:Circuit Breakers;Interior Features:--;Hot Water:Natural Gas;","Call List Agent, Lock Box, Accompanied Showings, Appointment Required, Sign",(978) 671-4466,SLD,Ranch,01730,1,"Central Heat, Hot Air Gravity, Gas",John Glenn Midd,335000,MA,Mindy Alperin,42.49307975,Bedford High,Bedford,,Page Road,http://media.mlspin.com/photo.aspx?mls=70731798,57,"WEICHERT, REALTORS® - Cook and Company",6/4/2008,1,40200,All,57 Page Road,70731798,379000,57
,SF,5,5,24,,-71.2573,,3120,7/25/2012,4,2.5,"OFFERS DUE MONDAY 7/30 BY 9 p.m.Sunny 4 bedroom traditional colonial on cul-de-sac; modern construction;acre+ lot with many upgrades including hardwood floors, new roof, new energy-efficient Garaga doors.  Property Includes formal dining rm., open family room with fireplace, kitchen with breakfast bar; additional Great Room with cathedral ceiling, skylights & access to expansive deck. CAir. Oversized garage with plenty of storage. Convenient to Rts.3, 128/95 & bike path.","Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet, Stone / Slate;Appliances:Range, Dishwasher, Disposal, Microwave, Refrigerator, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard;Exterior Features:Deck - Wood, Storage Shed;Insulation:--;Electric:Circuit Breakers, 200 Amps;Interior Features:Security System, Cable Available, French Doors;Hot Water:Natural Gas;",Call List Agent,(617) 247-2909,SLD,Colonial,01730,1,"Forced Air, Gas",John Glen,751000,MA,Jan Boyce,42.5131,Bedford High,Bedford,,El Will Farm Rd,http://media.mlspin.com/photo.aspx?mls=71413785,5,Coldwell Banker Residential Brokerage-Boston-Commonwealth Avenue,10/5/2012,2,45837,Davis/Lane,5 El Will Farm Rd,71413785,749000,5
,SF,21,34,62,,-71.254136701809,,2080,4/3/2009,4,2,"Are you looking for a home that all you have to do is move in, unpack & enjoy? Then look no further than this 4 BR, 2 BA home. Pristine inside & out best describes this picture perfect home set back on a beautifully 59,300 sq ft lot. Enjoy the finished walk out basement w/ recessed lightening & carpet & newly updated kitchen w/ tile flrs & silestone counters. This luxurious sunsplashed home has a flexible arrangement of rooms & too many updates to list! You will be pleasantly surprised!","Basement:Yes;Fireplaces:3;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Range, Wall Oven, Dishwasher, Disposal, Microwave;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard, Shingles, Wood;Exterior Features:Deck, Storage Shed, Sprinkler System;Insulation:--;Electric:Circuit Breakers, 200 Amps;Interior Features:Cable Available;Hot Water:Tank;",Call ShowingTime at 888-627-2775,(781) 862-1700,SLD,Ranch,01730,1,"Hot Water Baseboard, Oil",John Glenn,558000,MA,Debbie Spencer,42.49446945,Bedford High,Bedford,,Hemlock Lane,http://media.mlspin.com/photo.aspx?mls=70897691,4,The Higgins Group REALTORS®,6/12/2009,0,59300,Davis/Lane,4 Hemlock Lane,70897691,575000,4
,SF,37,144,51,,-71.26,,1174,6/3/2014,3,1,"Location, condition and value!  Put this home on your MUST see list.  Don't miss this fabulous, bright, 3 bedroom, 1 car garage with a serene lot on a cul-de-sac.  Hardwood flooring on main level. Kitchen and bath have ceramic tile.  New deck, replacement windows, gas heat/hot water, lots of storage space,  with a finished basement room for recreation/storage. Great starter or downsizing home.  Close to the Lexington line and convenient to Rte 95.","Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile;Appliances:Range, Dishwasher, Disposal;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard;Exterior Features:Deck - Wood, Gutters, Screens, Satellite Dish;Insulation:Fiberglass;Electric:Circuit Breakers;Interior Features:Cable Available;Hot Water:Natural Gas;",Call List Agent,(781) 938-7677,SLD,Split Entry,01730,1,Hot Water Baseboard,John Glenn,421000,MA,Linda Dube,42.4777,Bedford High,Bedford,,Labo Lane,http://media.mlspin.com/photo.aspx?mls=71692317,3,RE/MAX Legacy,8/28/2014,1,15681,Davis/Lane,3 Labo Lane,71692317,424000,3
,SF,41,61,26,,-71.2600511,,2276,1/10/2007,4,3,"Newer and well-maintained home sited on a beautiful 1.47-acre lot in a quite neighborhood.  Features 4 bedrooms, 3 full bathrooms, 2 kitchens (perfect for in-law or au pair), fireplaces, hardwood floors and cathedral ceilings with skylights. Property is vacant. Move in condition.","Basement:Yes;Fireplaces:2;Roof:--;Floor:--;Appliances:Range, Dishwasher, Disposal, Microwave, Washer, Dryer;Foundation:Poured Concrete;Construction:--;Exterior:--;Exterior Features:Deck, Patio, Professional Landscaping;Insulation:--;Electric:--;Interior Features:--;Hot Water:--;","Call List Agent, Lock Box, Go Direct, Appointment Required, Sign",(508) 328-4898,SLD,Split Entry,01730,2,Central Heat,John Glenn,530000,MA,Nana Lo,42.51136325,Bedford,Bedford,,Autumn Dr,http://media.mlspin.com/photo.aspx?mls=70508574,5,S.Y.K. Corporation,3/29/2007,2,64033,Lane,5 Autumn Dr,70508574,569000,5
,SF,62,68,38,,-71.28210005,,1684,6/20/2008,4,1.5,"In desirable location and within walking distance to upper schools, bus stop to Alewife, and the Minute Man bikepath, a custom Gambrel Cape with spacious country kitchen, sunny fireplaced living room with bay window, 1st floor bedroom and laundry.  At the upper level there are 3 additional bedrooms including the front-to-back master and full bath.  Studded walls, a roughed-in fireplace and plumbing for another bathroom are a substantial step toward a finished lower level.","Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Vinyl;Appliances:Range, Dishwasher, Disposal, Microwave;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard;Exterior Features:Porch, Covered Patio/Deck, Gutters, Storage Shed, Screens;Insulation:Unknown;Electric:Circuit Breakers;Interior Features:Cable Available;Hot Water:Natural Gas, Tankless;",--,(781) 862-1700,SLD,Gambrel /Dutch,01730,1,"Central Heat, Hot Water Baseboard, Gas",John Glenn,475500,MA,Geraldine Wilcox,42.4859112,BHS,Bedford,,Railroad Avenue,http://media.mlspin.com/photo.aspx?mls=70780902,21,The Higgins Group REALTORS®,9/26/2008,0,15000,Davis/Lane,21 Railroad Avenue,70780902,486900,21
,SF,37,178,61,,-71.3096069991928,,1620,3/6/2007,3,2,"Are you looking for a spectacular 3 BR ranch style home with gleaming hardwood floors and amazing finished space in the basement all located on 20,500 sq. ft of beautiful manicured land?  Then look no further than this extremely inviting home that boasts an oversized f/p greatroom, woodstove in FR and an extra special Master BR with its own access to a large deck that extends on the entire back of the home and overlooks the private and wooded back yard.  Walk to the newly built Davis School.","Basement:Yes;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile;Appliances:Range, Wall Oven, Dishwasher, Disposal, Microwave;Foundation:Poured Concrete;Construction:Frame;Exterior:Shingles;Exterior Features:Deck, Storage Shed;Insulation:Full, Other (See Remarks);Electric:Circuit Breakers, 100 Amps;Interior Features:Cable Available;Hot Water:Tankless;",Call ShowingTime at 888-627-2775,(781) 861-7300,SLD,"Contemporary, Ranch",01730,,"Hot Water Baseboard, Oil",John Glenn,513750,MA,Debbie Spencer,42.48765435,Bedford,Bedford,,NOTRE DAME ROAD,http://media.mlspin.com/photo.aspx?mls=70535856,19,"RE/MAX Landmark, REALTORS®",5/16/2007,0,20500,Davis/Lane,19 NOTRE DAME ROAD,70535856,529000,19
,SF,2,11,23,,-71.3021,,3640,3/12/2012,4,3.5,"Elegant & stately brick front Colonial in prestigious Revolutionary Ridge. This 4 bedroom, 3.5 bath home boasts elegant formal rms + all the right informal spaces. Gleaming hw floors throughout the 1st fl, fam. rm w/wet bar, fireplace, French doors to deck, 1st fl office & 3 car gar. An entertainers dream & family delight all in one. Unfinished w/o lower level w/possibilities for future expansion & an abundance of storage. Relax & entertain outdoors on expansive deck overlooking lg. gorgeous yd","Basement:Yes;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Wall to Wall Carpet, Laminate;Appliances:Range, Wall Oven, Dishwasher, Disposal, Compactor, Microwave, Refrigerator, Vacuum System;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard, Brick;Exterior Features:Deck;Insulation:--;Electric:Circuit Breakers, 200 Amps;Interior Features:Central Vacuum, Security System, Cable Available, Wetbar, Intercom;Hot Water:Tank;",Call ShowingTime at 888-627-2775,(781) 862-1700,SLD,Colonial,01730,1,"Forced Air, Gas",John Glenn,980000,MA,Debbie Spencer,42.4929,BHS,Bedford,,Coachmen Lane,http://media.mlspin.com/photo.aspx?mls=71350306,9,The Higgins Group REALTORS®,6/13/2012,3,30000,Davis/Lane,9 Coachmen Lane,71350306,985000,9
,SF,22,37,50,,-71.2486,,2338,8/22/2013,4,3.5,"Wonderful Garrison Colonial with updated systems and magnificent baths!  Reside in a conveniently located neighborhood with 1.4 acres of land! Updated kitchen with open concept dining room.  Front to back living room with fireplace and first floor den! Upstairs there are 4 nice size bedrooms, master bedroom with gorgeous tiled bath! Spacious updated family bath with tile, large vanity and storage!  Finished lower level with a large full bath and laundry.  Newer gas heating system, hot water heater and windows.  Enjoy your private setting on your glass porch and deck! Attached 2 car garage and all freshly landscaped.  Move right in and enjoy!","Basement:Yes;Fireplaces:3;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile;Appliances:Range, Disposal, Microwave, Indoor Grill, Refrigerator, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame, Brick;Exterior:Aluminum, Brick;Exterior Features:Porch - Enclosed, Deck;Insulation:Partial;Electric:100 Amps;Interior Features:--;Hot Water:Natural Gas;",Call List Agent,(781) 862-2600,SLD,Colonial,01730,1,"Hot Water Baseboard, Gas",John Glenn,620000,MA,Christine Pomer,42.5023,Bedford,Bedford,,Meadowbrook Rd,http://media.mlspin.com/photo.aspx?mls=71573539,50,Coldwell Banker Residential Brokerage - Lexington,11/5/2013,2,61000,DavisK-2Lane3-5,50 Meadowbrook Rd,71573539,635000,50
,SF,6,6,63,,-71.2769,,1952,6/5/2013,4,2,"Home sweet PERFECT home! Impeccable and tasteful, inside and out! Beautiful maple kitchen w/ stainless appliances and expansive island- wonderful spot to gather. Glass doors lead to wrap around deck, patio, fenced yard w/ lovely landscaping. Fireplaced living room open to dining room w/  arched opening and column detail. Family room and study/bedroom, plus a full bath complete the 1st floor. 3 beds up, incl Master w/ walk in closet plus 2nd bath. 2 car garage. Ideal,quiet ""in town"" neighborhood!","Basement:Yes;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile;Appliances:Range, Dishwasher, Disposal, Microwave;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard;Exterior Features:Deck, Patio, Gutters, Professional Landscaping, Sprinkler System;Insulation:--;Electric:Circuit Breakers, 100 Amps;Interior Features:Cable Available, French Doors;Hot Water:Oil, Tank;",Call ShowingTime at 888-627-2775,(978) 369-5775,SLD,Cape,01730,1,"Hot Water Baseboard, Oil",John Glenn MS,655000,MA,Team Suzanne and Company,42.4962,Bedford HS,Bedford,,Brown St,http://media.mlspin.com/photo.aspx?mls=71536677,2,Keller Williams Realty Boston Northwest,8/12/2013,2,11250,DavisK-2Lane3-5,2 Brown St,71536677,630000,2
,SF,190,191,61,,-71.26022625,,1440,3/23/2006,2,2,"Charming Cape conveniently located on the Lexington line in a sought after neighborhood near major road and great shopping. The current owners have lovingly maintained and improved this home with a new kitchen, two new bathrooms, new heating, hot water and electrical systems and hardwood flrs thruout. The full basement houses the laundry and has excellent potential for future expansion. There is a shed for storage and you can sit on the spacious deck and enjoy the large, level and fenced lot.","Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood;Appliances:Range, Disposal, Microwave, Refrigerator, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Shingles;Exterior Features:Deck;Insulation:--;Electric:Circuit Breakers;Interior Features:--;Hot Water:Tank;","Lock Box, Go Direct",(781) 862-1700,SLD,Cape,01730,1,Oil,,432500,MA,Barbara Newman,42.4823031,,Bedford,,Pine Street,http://media.mlspin.com/photo.aspx?mls=70352937,19,The Higgins Group REALTORS®,10/30/2006,0,14000,,19 Pine Street,70352937,449900,19
,SF,187,187,52,,-71.26996105,,1591,1/17/2008,3,1.5,"Delightful Cape on a side st offers fireplaced living room with oversized windows, large dining room, updated eat-in kitchen, 3rd BR or study, & a 1/2 bath on the 1st floor. Upstairs there are 2 large bedrooms (full shed dormer across the back) and a full bath. The lower level has a newly finished playroom, and access to the 1 car garage and yard. Spacious backyard has plenty of room for playing or entertaining. Walk to public transportation & stores. A wonderful place to call your new home!","Basement:Yes;Fireplaces:1;Roof:--;Floor:Wood, Tile;Appliances:Range, Dishwasher, Disposal, Refrigerator, Washer, Dryer;Foundation:Poured Concrete;Construction:--;Exterior:Shingles, Wood;Exterior Features:Deck;Insulation:--;Electric:Circuit Breakers;Interior Features:Security System;Hot Water:Oil, Tankless;",Call ShowingTime at 888-627-2775,(781) 862-3636,SLD,Cape,01730,1,"Hot Water Baseboard, Oil",Bedford,421000,MA,Theresa Dantuono,42.4891603,Bedford High,Bedford,,Sunset Road,http://media.mlspin.com/photo.aspx?mls=70699050,4,"Grant B. Cole, REALTORS®, Inc",9/3/2008,1,10592,Davis/Lane,4 Sunset Road,70699050,429000,4
