,PROPTYPE,DTO,DOM,AGE,COOLING,lng,AREA,SQFT,LISTDATE,BEDS,BATHS,REMARKS,OTHERFEATURES,SHOWINGINSTRUCTIONS,OFFICEPHONE,STATUS,STYLE,ZIP,LEVEL,HEATING,JUNIORHIGHSCHOOL,SOLDPRICE,STATE,AGENTNAME,lat,HIGHSCHOOL,CITY,EXPIREDDATE,STREETNAME,PHOTOURL,HOUSENUM1,OFFICENAME,SOLDDATE,GARAGE,LOTSIZE,ELEMENTARYSCHOOL,ADDRESS,MLSNUM,LISTPRICE,HOUSENUM2
,SF,5,43,32,,-71.1765,,1938,7/18/2013,3,2,"Young and well maintained split level on a side street convenient to public trans, rte. 128, town center, mall and Lahey offering spectacular views and a private yard. This open & spacious 3 bedroom, 2 full bath (one newer with Jacuzzi and steam shower) offers fresh interior paint, newer vinyl siding and roof, central air,  lower level family room w/fireplace, office, laundry/utility room and additional multipurpose room. Great home/value! See attached special feature sheet.","Basement:Yes;Fireplaces:1;Roof:Asphalt/Composition Shingles;Floor:Tile, Vinyl, Wall to Wall Carpet, Hardwood, Parquet;Appliances:Range, Dishwasher, Disposal;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Deck;Insulation:Full;Electric:200 Amps;Interior Features:Sauna/Steam/Hot Tub;Hot Water:Oil;",Call ShowingTime at 888-627-2775,(781) 254-2709,SLD,Split Entry,01803,2,"Forced Air, Oil",Marshall Simond,410000,MA,Paul A. Conti,42.4903,Burlington,Burlington,,Richardson Rd,http://media.mlspin.com/photo.aspx?mls=71557168,8,Paul Conti Real Estate,8/30/2013,0,29807,Memorial,8 Richardson Rd,71557168,399900,8
,SF,5,47,60,,-71.2129,,1078,6/27/2012,3,1,"Charming 3 bedroom ranch with family room addition offers great one level living.  Newly built oversized deck is perfect for relaxing and entertaining outdoors.  Too hot?  No problem, step inside to central air and cool off.  Conveniently located to all major amenities yet tucked away on a quiet side street.  Boasting many great attributes, this home is perfect for the first time homebuyer or those looking to down size.  Make your appointment today and judge for yourself.",Basement:No;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:--;Appliances:--;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Deck;Insulation:--;Electric:--;Interior Features:--;Hot Water:--;,Call ShowingTime at 888-627-2775,(781) 270-4770,SLD,Ranch,01803,1,"Forced Air, Gas",MarshallSimonds,305000,MA,Sonia Rollins,42.5174,BHS,Burlington,,Rahway Rd,http://media.mlspin.com/photo.aspx?mls=71402847,16,EXIT Premier Real Estate,8/29/2012,0,10000,Pine Glen,16 Rahway Rd,71402847,319900,16
,SF,39,51,52,,-71.1963,,2152,5/28/2014,4,2,"Located on a lovely side street in the heart of the Foxhill school district sits this meticulously maintained 9 Room, 4 Bedroom, 2 Bath Split Level. The open floor offers a lovely large kitchen with tile backsplash, corian and center island, formal dining room with french doors to a sun splashed Florida room which steps out to a secluded patio, additionally the first floor offers a spacious living room w/ fireplace, 3 bedrooms and updated bath. Gorgeous hardwood floors throughout, 100 amp C.B. and newer windows. The lower level offers a front to back family room with second fireplace, 4th bedroom / exercise room w/ additional bath and 1 car garage. All this and so much more on a professionally landscaped 1/2 acre lot. Priced to sell.","Basement:Yes;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Wall to Wall Carpet, Hardwood;Appliances:Range, Dishwasher, Disposal;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Patio, Gutters, Professional Landscaping, Decorative Lighting;Insulation:Full, Fiberglass;Electric:Circuit Breakers, 100 Amps;Interior Features:--;Hot Water:Tankless;","Call List Agent, Lock Box, Appointment Required",(781) 272-5001,SLD,Split Entry,01803,1,"Hot Water Baseboard, Oil",Marshall Simond,450000,MA,Michael Austin,42.5277,Burlington High,Burlington,,Donna Ln,http://media.mlspin.com/photo.aspx?mls=71688254,1,Austin Realty Group,8/25/2014,1,20050,Fox Hill Elemen,1 Donna Ln,71688254,459900,1
,SF,15,58,60,,-71.2236,,2142,5/28/2014,4,2,"With understated elegance, this meticulously maintained 9 Room, 4 Bedroom, 2 Full bath Custom Cape has so much to offer the most discerning Buyer. The open & Spacious 1st floor offers a beautiful well appointed Eat-in Kitchen, Formal Dining room w/ fireplace, charming front to back living room w/ gleaming hardwood floors, a 24' X 16 ' family room with exposed brick wall creates an ideal setting for all styles of entertaining, which steps out to an oversized deck overlooking a professionally landscaped, acre lot. The 2nd floor offers a Master bedroom suite and 2 additional bedrooms w/ Bath. The lower level has an additional 22'X14' Bedroom suite w/ walk in closet, as well as laundry room and a wood shop. Brand New Roof & Hot water tank, Newer heat, electrical, 100 amp C. B. All this and so much more on a wonderful street within walking distance to the new wildwood park. priced to sell.","Basement:Yes;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles;Floor:Vinyl, Wall to Wall Carpet, Hardwood;Appliances:Range, Dishwasher, Disposal, Microwave;Foundation:Poured Concrete;Construction:Frame;Exterior:Shingles, Wood;Exterior Features:Porch, Porch - Enclosed, Deck - Wood, Patio, Gutters, Storage Shed, Professional Landscaping, Screens;Insulation:Fiberglass;Electric:Circuit Breakers, 100 Amps;Interior Features:--;Hot Water:Propane Gas, Tank;","Call List Agent, Lock Box, Appointment Required",(781) 272-5001,SLD,Cape,01803,1,"Hot Water Baseboard, Oil",Marshall Simond,426000,MA,Michael Austin,42.5133,Burlington,Burlington,,Savin St,http://media.mlspin.com/photo.aspx?mls=71688258,8,Austin Realty Group,8/5/2014,0,43523,Francis Wyman,8 Savin St,71688258,434900,8
,SF,11,20,54,,-71.216882,,1785,9/15/2009,3,2,"Updated split entry in desirable and convenient location. Recently remodeled kitchen with honey maple cabinets,granite countertops & island. Top of the line Bosch stove and dishwasher.Formal dining room and living room w/fireplace.Remodeled bath with quality ceramic tile floor and walls. Hard wood floors thru-out 1st floor. Lower level family room w/fireplace,office and play area.New windows,doors,furnace,hot water tank.A pleasure to view. Buy now and be in before the holidays.","Basement:Yes;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Range, Dishwasher, Disposal, Refrigerator;Foundation:Poured Concrete;Construction:Frame;Exterior:Shingles, Wood;Exterior Features:Porch - Enclosed, Patio, Gutters, Storage Shed;Insulation:Full, Fiberglass;Electric:Circuit Breakers;Interior Features:Cable Available;Hot Water:Natural Gas, Tank;","Call List Office, Call List Agent, Accompanied Showings, Appointment Required",(781) 935-2626,SLD,Split Entry,01803,1,"Forced Air, Gas",,385000,MA,Patricia Marsh,42.513876,Burlington High,Burlington,,Princeton Rd,http://media.mlspin.com/photo.aspx?mls=70975557,25,Realty Executives Marsh & Associates,11/2/2009,0,25030,,25 Princeton Rd,70975557,415000,25
,SF,79,79,52,,-71.195899,,1719,12/15/2006,4,2,"Beautifully renovated 4 bedroom, 2 bath Gambrel Cape in Fox Hill School District. Oversized front to back living room with fireplace and french doors leading to deck. Large open 2 level kitchen with vault ceiling and cherry cabinets. Other features include recessed lights, gleam hardwood flrs, finished family room in LL with fireplace. New 3 zone gas heating system and 2 full ceramic baths. 2 car garage with huge walk up attic. New driveway. Located at the corner of  Patriot Rd. Walk to park.","Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:--;Appliances:Range, Dishwasher, Disposal, Microwave, Refrigerator;Foundation:Poured Concrete;Construction:Frame;Exterior:--;Exterior Features:--;Insulation:--;Electric:--;Interior Features:--;Hot Water:--;",Call List Office,(781) 272-2070,SLD,Cape,01803,,Hot Water Baseboard,Marshall Simond,465000,MA,Constance Govatsos,42.517671,Burlington,Burlington,,Skilton Lane,http://media.mlspin.com/photo.aspx?mls=70500432,59,Prudential Suburban REALTORS &reg;,3/29/2007,2,21466,Fox Hill,59 Skilton Lane,70500432,499000,59
,SF,44,44,27,,-71.176176,,2080,10/15/2007,3,2,"Deceptively spacious,1988 built ranch offering 3 bedrooms, 2 full baths, large eat-in kitchen, in-law pot w/separate entrance, central air and vac,6 panel doors, brand new carpeting on top level & hardwood flooring. A very versatile home ideal for the empty nester, in-law or au pair offering handicap access, low maintenance and convenient location situated on a quiet street. Fox Hill School!","Basement:Yes;Fireplaces:0;Roof:--;Floor:Wood, Vinyl, Wall to Wall Carpet;Appliances:Range, Dishwasher;Foundation:Poured Concrete;Construction:--;Exterior:Shingles, Wood;Exterior Features:Deck;Insulation:Full;Electric:--;Interior Features:--;Hot Water:Electric;",Call List Office,(781) 272-2070,SLD,Ranch,01803,1,"Forced Air, Oil",MS,302500,MA,Paul A. Conti,42.506228,BHS,Burlington,,Pine Ave,http://media.mlspin.com/photo.aspx?mls=70664278,9,Prudential Suburban REALTORS &reg;,1/18/2008,0,6400,Fox Hill,9 Pine Ave,70664278,319900,9
,SF,140,162,5,,-71.2181,,2400,9/2/2010,4,2.5,"Come and see this beautiful brand new construction on a dead end street! Entertaining is a pleasure in spacious rooms with cathedral ceilings & fireplace. Gather everyone in the cabinet packed kitchen with sliding doors that open up to the deck. Great place for the grill!  Just think of the expansion possibilities on the lower level. Play, garden, or let the dog out in a nice yard. No matter how you look at it...this is a location for you","Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Range, Dishwasher, Microwave;Foundation:Poured Concrete, Irregular;Construction:Frame;Exterior:Vinyl;Exterior Features:Deck, Deck - Wood;Insulation:Full, Fiberglass;Electric:110 Volts, Circuit Breakers;Interior Features:--;Hot Water:Propane Gas, Tank;","Call List Office, Lock Box, Appointment Required, Sign",(978) 262-9665,SLD,Colonial,01803,1,"Forced Air, Propane",Marshall Simond,587500,MA,Kevin P. Johnson,42.5232,Burlington High,Burlington,,Four  Acres Drive,http://media.mlspin.com/photo.aspx?mls=71131232,1,Woods Real Estate,3/14/2011,2,20000,Pine Glen,1 Four  Acres Drive,71131232,599900,1
,SF,49,219,59,,-71.2278,,3168,7/31/2013,5,4,"Exceptional colonial in a quiet neighborhood, expanded and renovated in 2001. Includes 3000sqft plus of living area.  This meticulously maintained home features lot of natural light, Anderson windows, gleaming hardwood floors throughout.  Heating system have  been updated 2009. Ist floor offers spacious  E-I-K Kitchen with Granite counter-top, a large family room with cathedral ceiling & sliders to breakfast room  ideal For entertaining. Formal dining room with wood burning fire place. Generous sized  two bedrooms and full bath. 2nd floor encompasses three large bedrooms including a lavish master suite with vaulted/ skylight ceiling, sitting room, walk-In closet and Jacuzzi tub. Finished lower level offers Kitchen, bathroom, exercise Area, large pantry, laundry and  two more rooms. Two car garage and plenty of parking spaces. Professionally landscaped yard. Convenient Location to Mall, highways and restaurants. MUST SEE IT TO APPRECIATE THE VALUE!!","Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Hardwood;Appliances:Range, Dishwasher, Disposal, Microwave, Refrigerator, Washer, Dryer, Washer - ENERGY STAR;Foundation:Poured Concrete, Concrete Block;Construction:Frame;Exterior:Vinyl;Exterior Features:Deck, Gutters, Professional Landscaping, Decorative Lighting, Satellite Dish, Stone Wall;Insulation:Full;Electric:Circuit Breakers, 200 Amps;Interior Features:Cable Available, Walk-up Attic;Hot Water:Oil, Tank;","Call List Agent, Lock Box, Appointment Required, Sign",(781) 862-2600,SLD,Colonial,01803,1,"Hot Water Baseboard, Electric Baseboard, Oil, Electric",Marshall Simond,580000,MA,Sunita Parmar,42.51,,Burlington,,Bradford Rd,http://media.mlspin.com/photo.aspx?mls=71562599,7,Coldwell Banker Residential Brokerage - Lexington,10/25/2013,2,20000,Francis Wyman,7 Bradford Rd,71562599,580000,7
,SF,18,18,60,,-71.204828,,1296,11/16/2006,2,1,"Well maintained Ranch on a beautiful lot, in a desirable and convenient localle. Updates include a new heating system, recent roof,windows,vinyl siding,""Gutter Helmet"",Bath Fitter and a large deck.","Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:--;Appliances:Wall Oven, Microwave, Countertop Range, Refrigerator;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Deck, Gutters, Storage Shed;Insulation:--;Electric:--;Interior Features:Cable Available;Hot Water:Oil, Tankless;","Call List Office, Call List Agent, Lock Box",(781) 272-0500,SLD,Ranch,01803,1,"Hot Water Baseboard, Oil",Marshall Simond,310000,MA,Joseph Impemba,42.517774,,Burlington,,Nelson Rd,http://media.mlspin.com/photo.aspx?mls=70492281,11,"Showcase Of Homes, REALTORS®",12/27/2006,0,23300,Pine Glen,11 Nelson Rd,70492281,325000,11
,SF,32,44,59,,-71.198656,,1056,4/3/2008,3,1.5,"Come see this immaculate home located in Fox Hill. This bright 3 bedroom, 1.5 bath ranch located on 3/4 acre fenced in lot has central air, vinyl siding and oversized attached garage.  Featuring an eat-in kitchen with sky light and hardwood floors. The living room has extra large bay window offering lots of sunshine and corner fireplace.  The master bedroom has 1/2 bath and both bathrooms are tastefully updated. Walking distance to public transporation and park.  MOTIVATED SELLER, MAKE OFFER!","Basement:No;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:--;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Gutters, Storage Shed, Fenced Yard;Insulation:Full;Electric:Circuit Breakers;Interior Features:--;Hot Water:Oil;",Call ShowingTime at 888-627-2775,(781) 272-0500,SLD,Ranch,01803,1,"Forced Air, Oil",,315000,MA,Joanna Schlansky,42.514536,,Burlington,,Skilton Ln,http://media.mlspin.com/photo.aspx?mls=70738043,20,"Showcase Of Homes, REALTORS®",6/30/2008,1,32509,Fox Hill,20 Skilton Ln,70738043,334900,20
,SF,86,179,56,,-71.1969526401895,,1824,9/26/2005,3,2,"Immaculate & updated Colonial in Fox Hill. Featuring a king sized master w/sitting area, first floor addition, newly refinished hardwood, 3 bedrooms, 2 full baths, freshly painted interior/exterior, large deck overlooking a beautiful fenced/landscaped yard and more. Must see!","Basement:Yes;Fireplaces:0;Roof:--;Floor:--;Appliances:--;Foundation:Poured Concrete;Construction:--;Exterior:Shingles, Wood;Exterior Features:--;Insulation:--;Electric:--;Interior Features:--;Hot Water:--;",Call List Office,(781) 272-2070,SLD,Garrison,01803,1,"Hot Water Baseboard, Gas",Mar Sim,455000,MA,Paul A. Conti,42.5327938351545,Burl High,Burlington,,Westwood St,http://media.mlspin.com/photo.aspx?mls=70266901,29,Prudential Suburban REALTORS &reg;,1/20/2006,0,20473,Fox Hill,29 Westwood St,70266901,469900,29
