,PROPTYPE,DTO,DOM,AGE,COOLING,lng,AREA,SQFT,LISTDATE,BEDS,BATHS,REMARKS,OTHERFEATURES,SHOWINGINSTRUCTIONS,OFFICEPHONE,STATUS,STYLE,ZIP,LEVEL,HEATING,JUNIORHIGHSCHOOL,SOLDPRICE,STATE,AGENTNAME,lat,HIGHSCHOOL,CITY,EXPIREDDATE,STREETNAME,PHOTOURL,HOUSENUM1,OFFICENAME,SOLDDATE,GARAGE,LOTSIZE,ELEMENTARYSCHOOL,ADDRESS,MLSNUM,LISTPRICE,HOUSENUM2
,SF,187,200,34,,-71.1601,,4441,4/30/2010,3,4,"Pristine eight room Cape located in one of Winchester's highly sought-after areas. Many wonderful features including wood paneling, wainscoting, two fireplaces, hardwood floors, sky lights, modern kitchen with separate dining area, each bedroom with own bathroom, family room with built-ins and sliders to deck, two car garage, abundant guest parking and storage.This home is nestled on a beautiful, well- landscaped lot providing seclusion yet accessible to everything Winchester has to offer.","Basement:Yes;Fireplaces:2;Roof:Wood Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Wall Oven, Dishwasher, Disposal, Countertop Range, Refrigerator;Foundation:Poured Concrete;Construction:Frame;Exterior:Shingles, Wood;Exterior Features:Deck, Gutters, Professional Landscaping, Sprinkler System, Screens;Insulation:--;Electric:Circuit Breakers, 200 Amps;Interior Features:Security System, Cable Available;Hot Water:Separate Booster;","Call List Office, Lock Box, Key in Office, Appointment Required",(781) 729-7000,SLD,Cape,01890,1,"Hot Water Baseboard, Oil",McCall,1200000,MA,Everett Olsen,42.442,Winchester,Winchester,,Arlington Street,http://media.mlspin.com/photo.aspx?mls=71073845,73,Hammond Residential,12/8/2010,2,35364,Ambrose,73 Arlington Street,71073845,1300000,73
,SF,78,82,63,,-71.1424715378514,,1323,4/3/2009,3,1.5,"Live in our very desirable town of Winchester in this well priced move-in condition colonial. DR with sliders to deck and large summer yard for planting or playing. Sit in the yard and get a birds eye view at the tree tops, BBQ on the deck and create memories. Steps to the neighborhood park with a ball field and tennis court. New tilt windows for easy cleaning. Gleaming HW floors and ceramic tile floor in kitchen. Owner took pride and cared for this property. It's a gem!","Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile;Appliances:Range, Dishwasher, Disposal, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Shingles;Exterior Features:Deck, Storage Shed;Insulation:Unknown;Electric:--;Interior Features:--;Hot Water:Natural Gas;","Call List Office, Lock Box, Key in Office",(781) 729-7290,SLD,Colonial,01890,1,"Steam, Oil",McCall,415500,MA,Danielle Devarne,42.4654486056758,WH,Winchester,,Wendell St,http://media.mlspin.com/photo.aspx?mls=70901818,102,Coldwell Banker Residential Brokerage - Winchester,9/3/2009,0,7140,Lynch,102 Wendell St,70901818,435000,102
,SF,71,250,83,,-71.1315779916771,,1341,2/12/2007,3,2,"Incredible house in an wonderful neighborhood. This beautiful home offers hardwood floors, wonderful crown molding throughout, solid doors. The family room/office next to the living room offers tons of light. The 3 season porch off the dining room adds an extra bit of space to the first level and could easily be converted.Open the door of the kitchen out to a private deck overlooking the back yard. New roof in 2005 and the walk-out basement which opens up to the professionally landscaped yard!","Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile;Appliances:Range, Dishwasher, Disposal;Foundation:Fieldstone;Construction:Frame;Exterior:Shingles, Wood;Exterior Features:Porch - Enclosed, Deck, Gutters;Insulation:Unknown;Electric:Circuit Breakers;Interior Features:Cable Available, Whole House Fan;Hot Water:Oil;",Call ShowingTime at 888-627-2775,(781) 729-5505,SLD,Gambrel /Dutch,01890,1,"Steam, Oil",McCall,536000,MA,Sven Andersen,42.4389526717323,Winchester,Winchester,,Sargent Rd,http://media.mlspin.com/photo.aspx?mls=70524989,31,RE/MAX Leading Edge,5/31/2007,0,8694,Lincoln,31 Sargent Rd,70524989,539000,31
,SF,24,50,135,,-71.1265,,3082,4/21/2014,5,2.5,"Love nature, walking, biking, cross-country skiing? Need easy access to Boston? Want a top rated school for your children? This colonial, near the Middlesex Fells Reservation area with its 2575 acres of woodlands, and in the Muraco School District, has it all!     Level one features a sun- drenched living room, dining room, kitchen exiting to a large screened porch and half bath.    The second level boasts a master suite with ensuite bath, three additional bedrooms, second full bath and porch.     Need additional space for guests? Teens?  Level three has a fifth bedroom and adjoining sitting room/ playroom as well as attic storage.    Other amenities include: spacious yard, off street parking for 5 cars, new roof (2013), new gutters, recently installed insulated windows in the living room, interior and exterior repainting, sprinkler system, and decorative lighting, professional landscaping","Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Wall to Wall Carpet, Hardwood;Appliances:Range, Dishwasher, Disposal, Microwave;Foundation:Fieldstone;Construction:Frame;Exterior:Wood;Exterior Features:Porch, Porch - Enclosed, Porch - Screened, Gutters, Sprinkler System, Decorative Lighting;Insulation:--;Electric:Circuit Breakers;Interior Features:Cable Available;Hot Water:Oil, Tank;","Lock Box, Appointment Required, Sign, Call ShowingTime at 888-627-2775",(781) 729-5505,SLD,Colonial,01890,1,"Hot Water Radiators, Oil",McCall,900000,MA,Sven Andersen,42.4588,Winchester,Winchester,,Highland Ave,http://media.mlspin.com/photo.aspx?mls=71663689,161,RE/MAX Leading Edge,7/14/2014,1,11924,Muraco,161 Highland Ave,71663689,949000,161
,SF,81,81,14,,-71.1684278450002,,4389,8/8/2005,4,3.5,Outstanding colonial only four years old on large lot.Built with integrity by local prominent builder for his own home.Exterior trim and overall curb appeal is beautiful!!Great craftmanship on interior appointments.Wonderful floor plan for entertaining or todays family.A must see!!,"Basement:Yes;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile;Appliances:Range, Wall Oven, Dishwasher, Disposal, Compactor, Microwave;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard, Wood;Exterior Features:Patio, Gutters, Professional Landscaping, Sprinkler System, Decorative Lighting, Screens, Fenced Yard;Insulation:Full;Electric:220 Volts, Circuit Breakers, 200 Amps;Interior Features:Central Vacuum, Security System, Cable Available, Walk-up Attic;Hot Water:Natural Gas, Tank;","Call List Agent, Accompanied Showings, Appointment Required",(781) 729-2424,SLD,Colonial,01890,1,"Forced Air, Gas",McCall Middle,1320000,MA,Monte Marrocco,42.4463949303313,Winchester,Winchester,,Olde Village Drive,http://media.mlspin.com/photo.aspx?mls=70238282,28,RE/MAX Leading Edge R. E.,1/3/2006,3,20491,Vincent Owen,28 Olde Village Drive,70238282,1399000,28
,SF,81,122,87,,-71.1264,,943,10/19/2009,2,1,"Treasured Bungalow style residence on a pretty tree-lined street in the top rated Muraco School district and handy to Leonard Field, Winchester Hospital and downtown. Many fine original details remain such as beautiful wood mouldings, fireplace and glass doorknobs. Kitchen and bath are vintage and await your personel touch!The unfinished walk-up attic offers wonderful expansion possibilities!Updates include boiler,hot water heater, water filtration system and most windows.","Basement:No;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Wall to Wall Carpet;Appliances:Range, Dishwasher, Disposal;Foundation:Fieldstone;Construction:Frame;Exterior:Vinyl;Exterior Features:Porch - Enclosed, Sprinkler System, Fenced Yard;Insulation:--;Electric:Circuit Breakers;Interior Features:Walk-up Attic;Hot Water:Oil;","Call List Office, Lock Box, Appointment Required, Sign",(781) 665-2121,SLD,Bungalow,01890,1,"Hot Water Radiators, Oil",McCall,399900,MA,Lisa Howitt,42.4629,Winchester,Winchester,,Englewood Road,http://media.mlspin.com/photo.aspx?mls=70991954,9,Century 21 Sexton & Donohue,4/22/2010,2,4612,Muraco,9 Englewood Road,70991954,409000,9
,SF,52,152,153,,-71.1413,,1595,9/1/2010,2,1.5,"Great location, nice size yard. Hardwoods. Nice size rooms. Some updates. Sold AS IS no warranties/guarantees/representations expressed or implied by broker or seller. All offers are contingent upon receipt of a fully executed P & S agreement & addendum. No changes to Corporate Addendum. BUYER to perform ANY and ALL due diligence",Basement:Yes;Fireplaces:0;Roof:--;Floor:Wood;Appliances:--;Foundation:Concrete Block;Construction:--;Exterior:Aluminum;Exterior Features:--;Insulation:--;Electric:--;Interior Features:--;Hot Water:--;,Call ShowingTime at 888-627-2775,(508) 393-5500,SLD,Colonial,01890,,"Hot Water Baseboard, Oil",,275000,MA,Karen Scopetski,42.4629,,Winchester,,White St,http://media.mlspin.com/photo.aspx?mls=71131224,40,Coldwell Banker Residential Brokerage - Northborough Regional Office,11/30/2010,0,7130,,40 White St,71131224,284900,40
,SF,193,193,56,,-71.1485687473178,,1204,4/3/2008,2,2,"****PRICE REDUCED**** Enjoy all the amenities Winchester has to offer in this 5 room, 2 bedroom, 2 bath ranch with an additional 907 sq.ft. finished basement with kitchen, perfect for the extended family.  Lovely sky-lit sunroom has sliders to deck and patio. Beautiful fireplaced living room & hardwood floors througout. Situtated on a level lot in a serene cul-de-sac location near the elementary school and Horn Pond bike way. Central air. Newer heating system.","Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood;Appliances:Range, Refrigerator;Foundation:Poured Concrete;Construction:Frame;Exterior:Shingles, Wood;Exterior Features:Porch - Enclosed, Deck, Storage Shed;Insulation:Unknown;Electric:Circuit Breakers;Interior Features:Security System;Hot Water:Tankless;","Lock Box, Call ShowingTime at 888-627-2775",(781) 395-7676,SLD,Ranch,01890,1,"Hot Water Baseboard, Gas",,380000,MA,Charlotte Scuderi,42.4631223104883,,Winchester,,Sylvester Ave,http://media.mlspin.com/photo.aspx?mls=70738009,129,ERA Andrew Realty,3/6/2009,0,9398,,129 Sylvester Ave,70738009,397000,129
,SF,40,40,68,,-71.1427083181158,,2899,8/7/2008,4,2.5,Handsome expansive Gambrel Colonial affords privacy and charm with beautifully landscaped rear grounds and stone walled setting. Spacious Living Room with fireplace and amply sized Dining Room and Den open to rear patios.  First floor Master suite 30 foot plus second floor Great Room.,"Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Vinyl, Wall to Wall Carpet;Appliances:Range, Dishwasher, Disposal, Microwave, Refrigerator, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard, Wood;Exterior Features:Patio, Covered Patio/Deck, Gutters, Professional Landscaping;Insulation:Partial;Electric:Circuit Breakers;Interior Features:Central Vacuum;Hot Water:Natural Gas, Tank, Tankless;","Call List Office, Key in Office, Appointment Required, Sign",(781) 729-7900,SLD,Colonial,01890,1,"Hot Water Radiators, Gas",McCall,772850,MA,Marion Crandall,42.439486824499,WHS,Winchester,,Canterbury Road,http://media.mlspin.com/photo.aspx?mls=70803548,5,Waterfield Sotheby's International Realty,10/23/2008,2,14868,Ambrose,5 Canterbury Road,70803548,799000,5
,SF,3,3,65,,-71.1280069924166,,2132,9/7/2005,3,2,"You've found it!  This expansive ranch in a wooded setting along Winchester's coveted Fells/East Hill offers outstanding value for the handy homeowner and developer alike.  Mature plantings, updated heating/central air, 2 fireplaces, convenient to everything in town.  Possible in-law/au-pair arrangement in finished basement.  Enjoy the peace and quiet of one of Winchester's premier destination neighborhoods.  Home available for immediate closing and occupancy.  Showings to begin 9/15.","Basement:Yes;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Vinyl;Appliances:Range, Wall Oven, Dishwasher, Refrigerator, Washer, Dryer;Foundation:Concrete Block;Construction:Frame;Exterior:Shingles, Wood;Exterior Features:Patio, Professional Landscaping;Insulation:Partial;Electric:--;Interior Features:Security System;Hot Water:Electric, Tank;","Call List Office, Appointment Required",(781) 782-6006,SLD,Ranch,01890,1,"Forced Air, Oil",McCall,815000,MA,John T. Gosselin,42.44278663985,Winchester,Winchester,,Lawson Rd,http://media.mlspin.com/photo.aspx?mls=70254688,87,Anseris Group,9/29/2005,2,14057,Lincoln,87 Lawson Rd,70254688,799000,87
,SF,23,23,100,,-71.1186185,,1537,3/1/2007,3,2,"With lots of Craftsman style ribbon windows, this home sparkles on a sunny day! Located on a side street in the ""Highlands"" section of town, it is a short walk up the street to the Middlesex Fells Reservation for hiking in the woods or a five minute ride to the entrance to Route 93 North for access to major commuting routes.  High ceilings, hardwood floors, comfortably sized rooms...it feels like home. For someone who likes outdoor living, the side yard is large, flat, and great for a big party","Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Vinyl;Appliances:Range;Foundation:Fieldstone;Construction:Frame;Exterior:Clapboard, Stone, Stucco;Exterior Features:Porch - Enclosed;Insulation:Unknown;Electric:Circuit Breakers;Interior Features:Cable Available;Hot Water:Natural Gas, Tank;","Call List Office, Lock Box, Key in Office, Appointment Required, Sign",(781) 729-7290,SLD,Colonial,01890,1,"Central Heat, Steam, Oil",McCall,525000,MA,Nancy O'Herron,42.46852,Winchester,Winchester,,CHISHOLM ROAD,http://media.mlspin.com/photo.aspx?mls=70533217,15,Coldwell Banker Residential Brokerage - Winchester,5/4/2007,2,12359,Muraco,15 CHISHOLM ROAD,70533217,579900,15
,SF,7,18,185,,-71.1425,,6650,8/4/2014,7,5.5,"The Robert Bacon House is a statement of pure craftsmanship, blended with preservation by its conscientious homeowners, since it was built in 1830. This 15 room home is complete W/ 11 fireplaces, master suite, au-pair suite, pool house, finished basement, spa room, & expansive yard! Master bath W/ cherry floors, built-in audio, steam shower, fireplace, & soaking jacuzzi tub. The Kitchen features vaulted beamed ceilings, 2 skylights, gas stove, 6 burner electric cooktop, island sink, Sub Zero fridge, 2 dishwasher, 2 disposals, double oven, and eat-in area. There is as much to love on the exterior of this home as on the interior. Heated pool W/ retractable cover. Pool house W/ wet bar sink, half bath, changing room, speaker system, & outdoor Kitchen. An auto enthusiasts dream 2 separate garages W/ parking for up to 6 vehicles, thanks in part to the state of the art lift system! (*Lift system negotiable) There have only been 5 owners of this home and you'll want to be next!","Basement:Yes;Fireplaces:10;Roof:Slate, Rubber;Floor:Tile, Wall to Wall Carpet, Marble, Hardwood;Appliances:Wall Oven, Dishwasher, Disposal, Compactor, Countertop Range, Refrigerator, Freezer, Washer, Dryer;Foundation:Poured Concrete, Fieldstone, Brick;Construction:Frame;Exterior:Clapboard, Brick;Exterior Features:Patio, Covered Patio/Deck, Balcony, Pool - Inground Heated, Cabana, Professional Landscaping, Sprinkler System, Decorative Lighting, Fenced Yard;Insulation:Full;Electric:Circuit Breakers;Interior Features:Security System, Sauna/Steam/Hot Tub, French Doors;Hot Water:Natural Gas;","Accompanied Showings, Call ShowingTime at 888-627-2775",(781) 729-5505,SLD,Colonial,01890,,"Forced Air, Hot Air Gravity, Electric Baseboard, Oil, Gas",McCall Middle,2350000,MA,Carolyn Vernaglia,42.4437,Winchester High,Winchester,,Mystic Valley Parkway,http://media.mlspin.com/photo.aspx?mls=71723707,6,RE/MAX Leading Edge,11/20/2014,6,34485,Ambrose,6 Mystic Valley Parkway,71723707,2599000,6
