,PROPTYPE,DTO,DOM,AGE,COOLING,lng,AREA,SQFT,LISTDATE,BEDS,BATHS,REMARKS,OTHERFEATURES,SHOWINGINSTRUCTIONS,OFFICEPHONE,STATUS,STYLE,ZIP,LEVEL,HEATING,JUNIORHIGHSCHOOL,SOLDPRICE,STATE,AGENTNAME,lat,HIGHSCHOOL,CITY,EXPIREDDATE,STREETNAME,PHOTOURL,HOUSENUM1,OFFICENAME,SOLDDATE,GARAGE,LOTSIZE,ELEMENTARYSCHOOL,ADDRESS,MLSNUM,LISTPRICE,HOUSENUM2
,SF,40,187,8,,-71.1925654212687,,2352,5/20/2007,4,2.5,"JUST COMPLETED!! Beautiful and spacious brand new oversized C/E colonial on the Lexington line. This home was made for family entertaining!! Features large rooms, familyrm w/ gas fireplace and upgraded oak mantle open to kitchen, hardwood floors on the 1st floor, crown molding, master bedroom with bath & walk-in closet, storage over garage, plus 3 good sized additional bedrooms. Great commuter access to Rtes 2/3/128. Appliance and carpet allowance included.","Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Range, Dishwasher, Disposal, Microwave;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Deck, Gutters, Professional Landscaping;Insulation:Fiberglass;Electric:Circuit Breakers, 200 Amps;Interior Features:Cable Available;Hot Water:Natural Gas, Tank;","Call List Office, Lock Box, Appointment Required, Sign",(781) 933-0005,SLD,Colonial,01801,1,"Forced Air, Gas",Joyce Middle,590000,MA,Eileen Doherty,42.45323815,Woburn Sr. High,Woburn,,Helen Drive,http://media.mlspin.com/photo.aspx?mls=70582310,2,CENTURY 21 Crowley,8/10/2007,2,10428,Reeves,2 Helen Drive,70582310,619900,2
,SF,59,58,58,,-71.1420135499785,,0,10/31/2005,3,2,"Don't miss this charming cape in move-in condition! 2nd floor like new ~ 4-5 years old w/ frt to back bedrms, built-in drawers, window seats, rec lts, plenty of storage, sm. office and full bath w/ whrlpl tub.  Good sized eat in kitchen w/ plenty of cabinets and first floor fam. rm/den. Fireplaced livingroom, hardwood floors. Exterior has just been recently painted, newer windows (xcept fr), 200 AMP elec., heating systm apprx. 10 years old, HW 4-5 years old. Double doors to 1 car garage under.","Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Vinyl, Wall to Wall Carpet;Appliances:--;Foundation:Poured Concrete;Construction:Frame;Exterior:Wood;Exterior Features:--;Insulation:--;Electric:--;Interior Features:--;Hot Water:Electric;","Call List Office, Appointment Required",(781) 933-0005,SLD,Cape,01801,1,"Forced Air, Oil",,362000,MA,Eileen Doherty,42.4717062176771,,Woburn,,Garfield Ave,http://media.mlspin.com/photo.aspx?mls=70287401,106,CENTURY 21 Crowley,1/25/2006,0,9164,,106 Garfield Ave,70287401,379900,106
,SF,5,5,61,,-71.1535,,1714,3/28/2013,3,2,"This Cape is gorgeous. Eat in kitchen next to a  separate private dining room for those big family dinners. 3  bedrooms upstairs, 2 baths. Bathroom up stairs recently updated. New floor in the kit.  Bathroom on first also updated recently with new floor,sink, vanity and light fixture.  HW flooring up and down. Tons of fresh paint. This home is in turn key condition. Nice backyard overlooking the 2 min walk to Horn Pond. There is a big spacious park with full swing amenities just 2 homes away.","Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Vinyl;Appliances:Wall Oven, Dishwasher, Disposal;Foundation:Poured Concrete, Concrete Block;Construction:Frame;Exterior:Shingles, Wood;Exterior Features:Porch - Enclosed, Gutters, Screens;Insulation:Full, Partial;Electric:Circuit Breakers, 100 Amps;Interior Features:Cable Available;Hot Water:Oil, Tankless;","Call List Office, Lock Box, Key in Office, Appointment Required",(781) 272-1900,SLD,Cape,01801,1,"Hot Water Radiators, Oil",,400000,MA,David Metzdorf,42.4711,Woburn,Woburn,,Lakeview Terrace,http://media.mlspin.com/photo.aspx?mls=71499821,17,"Vidoli & Assoc., Inc. REALTORS®",5/31/2013,0,10821,,17 Lakeview Terrace,71499821,389900,17
,SF,7,63,39,,-71.1604,,1982,4/17/2012,4,2,"Maintenance free 4 bedroom 2 bath Split Entry with garage.  Front to back family room with fireplace.  Walk out to private backyard.  Spacious kitchen with wrap around deck off dining area.  Plenty of room for expanding family.  Surround sound in living room for great entertainment.  Updated heating, electric, siding and roof.  Add your personal touches to the kitchen and move right in.","Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Vinyl, Wall to Wall Carpet;Appliances:Range, Dishwasher, Disposal;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Deck;Insulation:--;Electric:Circuit Breakers, 200 Amps;Interior Features:--;Hot Water:Oil, Tank;",Call ShowingTime at 888-627-2775,(978) 667-1848,SLD,"Raised Ranch, Split Entry",01801,1,"Forced Air, Oil",,370000,MA,Lisa Luther,42.5045,WHS,Woburn,,Patricia Circle,http://media.mlspin.com/photo.aspx?mls=71368750,7,Realty World Advantage,6/22/2012,1,12626,,7 Patricia Circle,71368750,384900,7
,SF,72,72,155,,-71.144393828962,,1938,12/2/2008,4,2,Clean single family home close to all area amenities. Hardwood floors can be found throughout this 4 bedroom 2 bath home. Large deck and private back yard offer peaceful outdoor living.  Some period detail can be observed here to include cast iron claw tub.  This home has two separate boilers and zones for heat. Home is sold in “As Is” condition. The seller has never occupied the property.,"Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Wood;Appliances:Range, Compactor, Refrigerator;Foundation:Fieldstone;Construction:Frame;Exterior:Vinyl;Exterior Features:Porch, Deck, Gutters;Insulation:Unknown;Electric:100 Amps;Interior Features:Cable Available, Walk-up Attic;Hot Water:Natural Gas, Tank;","Lock Box, Appointment Required, Sign, Call ShowingTime at 888-627-2775",(978) 663-7800,SLD,Colonial,01801,1,"Hot Water Baseboard, Gas",,275900,MA,Derek B. Amato,42.4754455238297,,Woburn,,Green St,http://media.mlspin.com/photo.aspx?mls=70852661,33,RE/MAX Prestige,3/20/2009,1,6900,,33 Green St,70852661,275900,33
,SF,65,65,115,,-71.1521487,,2462,4/17/2008,5,3,"CHARMING COLONIAL IN CENTRAL SQUARE. FORMAL LIVINGROOM AND DININGROOM. FIRSTFLOOR MASTERBEDROOM SUITE WITH CATHEDRAL TRAYED CEILINGS.HARDWOOD FLOORS THROUGHOUT THE FIRST FLOOR. 3 BATHS. NEWER HEATING/ELECTRICAL SYSTEMS. LOWER LEVEL FAMILYROOM WITH FIREPLACE, BEDROOM AND FULL BATH. WALK OUT WITH FULL SIZED WINDOWS. PERFECT FOR INLAW. FIRST FLOOR LAUNDRY AND LOWER LEVEL LAUNDRY. WALK TO SCHOOLS. HOTTUB REMAINS. DON'T MISS THIS ONE.","Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Dishwasher, Disposal, Washer, Dryer;Foundation:Fieldstone;Construction:Frame;Exterior:Vinyl;Exterior Features:Porch, Deck, Hot Tub/Spa;Insulation:--;Electric:Circuit Breakers, 200 Amps;Interior Features:Cable Available;Hot Water:Natural Gas;","Call List Office, Key in Office",(781) 933-7200,SLD,Colonial,01801,1,"Hot Water Baseboard, Gas",,419900,MA,Joanne Mulkerin,42.4923081,,Woburn,,NEWBURY STREET,http://media.mlspin.com/photo.aspx?mls=70746169,15,Prudential Preferred Realty,8/28/2008,0,8500,,15 NEWBURY STREET,70746169,419900,15
,SF,40,157,30,,-71.1812,,1555,4/17/2012,3,2,"Back on market - waiting for a release from contract - Easy to show - Ready to move in - 3 bedrooms, 2 full bathrooms - Garage - Parking  - Formal dining room ( could be use as bedroom # 4) - Living room - Fully applianced kitchen - Lower level has two finish rooms (not heated, one is currently use as an office, the other is the laundry room ) - Central heat & air conditioning - New roof - No lead - Fully insulated - Pour concrete foundation -","Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Wall to Wall Carpet;Appliances:Range, Dishwasher;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Deck;Insulation:Full, Fiberglass;Electric:Circuit Breakers, 100 Amps;Interior Features:--;Hot Water:Oil;","Call List Agent, Appointment Required",(617) 227-7007,SLD,Cape,01801,,"Central Heat, Hot Water Baseboard, Oil",,305000,MA,Victor Alonso,42.4739,,Woburn,,Cambridge Rd,http://media.mlspin.com/photo.aspx?mls=71368763,91,RE/MAX Luxury Living RE,8/14/2012,1,15286,,91 Cambridge Rd,71368763,318000,91
,SF,8,41,16,,-71.1714,,2356,8/12/2014,4,2.5,"Welcome home to this pristine 4 bedroom Colonial in West Woburn.  Spacious and open floor plan,  Formal livingroom opens to dining room and kitchen with center island. First floor family room.  Hardwood floors throughout both floors. First floor laundry. Central air, 2 car attached garage and sprinkler system.  Finished lower level for office and playroom or den.  Deck off the dining room overlooks large private level yard.  Don't miss this one.","Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Hardwood;Appliances:Range, Disposal, Microwave;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Porch, Deck, Sprinkler System;Insulation:--;Electric:Circuit Breakers;Interior Features:Cable Available;Hot Water:Natural Gas;","Call List Office, Appointment Required",(781) 933-7200,SLD,Colonial,01801,1,"Forced Air, Gas",,610000,MA,Joanne Mulkerin,42.4818,,Woburn,,Bedford Road,http://media.mlspin.com/photo.aspx?mls=71729212,94,J. Mulkerin Realty,10/30/2014,2,12000,,94 Bedford Road,71729212,614900,94
,SF,5,5,55,,-71.1398,,1776,6/12/2013,2,2,"Great opportunity to own this lovely ranch in a cul-de-sac location. Warm color palette comforts you throughout this home. The living room with built in shelving and fireplace leads to a spacious yet cozy country kitchen. Two updated bathrooms with spa like hues and fixtures. Good size lower level family room, C/A, heated garage, large deck and shed.  Washer/dryer, refrigerator and kitchen TV will remain as gifts. Heating system is at the end of life.","Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile;Appliances:--;Foundation:Concrete Block;Construction:Block;Exterior:Vinyl;Exterior Features:Deck, Storage Shed;Insulation:Full;Electric:200 Amps;Interior Features:--;Hot Water:Oil;",Call ShowingTime at 888-627-2775,(781) 944-6060,SLD,Ranch,01801,1,"Hot Water Baseboard, Radiant, Oil",Kennedy,360000,MA,Julie Scott,42.4911,Woburn High,Woburn,,Winstead Ave,http://media.mlspin.com/photo.aspx?mls=71540799,20,RE/MAX Leading Edge,8/20/2013,1,10000,White,20 Winstead Ave,71540799,339900,20
,SF,39,75,61,,-71.1736,,1229,8/13/2010,3,1,"Westside!!  Pretty 3 bedroom Cape with many updates including kitchen, bath, replacement windows and deck. Wonderful for entertaining with formal living & dining rooms and a family room in the lower level.  Located in a great neighborhood and the popular Reeves School district.","Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Vinyl;Appliances:Range, Dishwasher, Microwave;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Deck;Insulation:--;Electric:Circuit Breakers, 100 Amps;Interior Features:--;Hot Water:Electric;","Call List Office, Lock Box, Appointment Required",(781) 933-0005,SLD,Cape,01801,1,"Forced Air, Oil",Joyce,320000,MA,Jean Cullinane,42.468,Woburn,Woburn,,Glen Road,http://media.mlspin.com/photo.aspx?mls=71123008,2,Century 21 Crowley - Braese,11/3/2010,1,11618,Reeves,2 Glen Road,71123008,329900,2
,SF,28,50,63,,-71.1162,,1128,3/3/2010,3,2,Come see this charming 3 bedroom 2 full bath ranch located conveniently to all major highways and shopping.  Hardwood floors throughout. Livingroom is light and bright and includes a pellet stove.  Spacious updated eat in kitchen with door that leads to deck overlooking private back yard. Basement features a generously sized family room and one car garage. This home comes with a Roth oil tank and a Superstore water heater. Great bang for the buck!,"Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile;Appliances:Dishwasher, Disposal, Refrigerator, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Deck;Insulation:--;Electric:--;Interior Features:--;Hot Water:Oil;","Call List Office, Lock Box, Appointment Required",(781) 933-0005,SLD,Ranch,01801,1,"Hot Water Radiators, Oil",,288000,MA,Robert Parsons,42.49,,Woburn,,Salem Street,http://media.mlspin.com/photo.aspx?mls=71041089,432,Century 21 Crowley - Braese,5/14/2010,1,10000,,432 Salem Street,71041089,290000,432
,SF,28,60,65,,-71.1598769197618,,1256,9/16/2006,3,1.5,"BANK OWNED!!!! Property needs minor cosmetics to walls, carpet and ceiling tile repairs in back room.  Modern kicthen and baths, harwood floors on 3/4 of the floors including the kitchen.  NO SELLER CONCESSIONS!!!!  What you see is what you get. ALLOW 48-72 hours for Counter Offers.","Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Plywood, Tile, Wall to Wall Carpet;Appliances:Range, Dishwasher, Microwave;Foundation:Other (See Remarks);Construction:Frame;Exterior:Vinyl;Exterior Features:Gutters, Storage Shed, Screens, Fenced Yard;Insulation:Unknown;Electric:100 Amps;Interior Features:--;Hot Water:Natural Gas;","Call List Office, Lock Box",(617) 908-4858,SLD,Ranch,01801,1,"Forced Air, Gas",Kennedy/Joyce,300000,MA,Patricia Karatza,42.49419,Woburn,Woburn,,Pilgrim Rd,http://media.mlspin.com/photo.aspx?mls=70459462,4,Patricia Karatza & Associates,12/7/2006,0,6918,Wyman,4 Pilgrim Rd,70459462,309900,4
,SF,40,48,60,,-71.1403,,2324,12/11/2013,5,3,"Seeing is believing how much space you have in this meticulously cared for colonial home where pride of ownership shines through in every room.  There is plenty of room for the family and entertaining with 5 bedrooms and 3 bathrooms, a family room with wet bar off the eat in kitchen, formal dining and living rooms. This home has alot to offer, nicely located on a Cul-de-sac close to shopping and major highways, This is a must see! Quick closing available.","Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Wall to Wall Carpet, Hardwood;Appliances:Range, Dishwasher, Disposal, Microwave;Foundation:Poured Concrete;Construction:--;Exterior:Vinyl;Exterior Features:Gutters, Storage Shed, Fenced Yard, Stone Wall;Insulation:--;Electric:Circuit Breakers, 200 Amps;Interior Features:Cable Available;Hot Water:Electric, Tank;","Call List Office, Lock Box, Appointment Required, Sign",(978) 658-7300,SLD,Colonial,01801,1,"Hot Water Baseboard, Oil",,460000,MA,Edward Fallon,42.4913,,Woburn,,Winstead Ave,http://media.mlspin.com/photo.aspx?mls=71615841,12,Fudge Properties,2/26/2014,1,7500,,12 Winstead Ave,71615841,499900,12
