,PROPTYPE,DTO,DOM,AGE,COOLING,lng,AREA,SQFT,LISTDATE,BEDS,BATHS,REMARKS,OTHERFEATURES,SHOWINGINSTRUCTIONS,OFFICEPHONE,STATUS,STYLE,ZIP,LEVEL,HEATING,JUNIORHIGHSCHOOL,SOLDPRICE,STATE,AGENTNAME,lat,HIGHSCHOOL,CITY,EXPIREDDATE,STREETNAME,PHOTOURL,HOUSENUM1,OFFICENAME,SOLDDATE,GARAGE,LOTSIZE,ELEMENTARYSCHOOL,ADDRESS,MLSNUM,LISTPRICE,HOUSENUM2
,SF,22,35,61,,-71.3699,,2915,4/30/2015,4,3.5,"Completely renovated Mid-Century Modern architectural gem. Designed by The Architect's Collaborative, the firm started by Walter Gropius, this is the only house designed by Gropius's firm in Concord, Massachusetts.  Quintessential Mid-Century Modern. The architecture is based on the design philosophy that Gropius and a group of architects, artists and thinkers developed while teaching at the Bauhaus in Weimar, Germany. The current owners purchased the property in 2008 and over a two year period, completely restored the house back to its original exterior, and added a second floor bedroom / studio above the existing two car garage.  The original blue prints were used to guide the restoration and fabrication of the architectural details. Internally, the house was completely rebuilt with new floors, walls, ceilings, plumbing and mechanical systems.  The siting and design of the house are life enhancing and create a visceral connection to the land and the property’s meandering stream.","Basement:Yes;Fireplaces:1;Roof:Rubber;Floor:Hardwood;Appliances:Range, Dishwasher, Disposal, Microwave, Refrigerator, Freezer, Washer, Dryer, Vent Hood;Foundation:Poured Concrete;Construction:Frame;Exterior:Wood;Exterior Features:Deck;Insulation:Full;Electric:200 Amps;Interior Features:Security System;Hot Water:Natural Gas;","Call List Agent, Accompanied Showings, Appointment Required, Sign",(978) 369-6453,SLD,Mid-Century Modern,01742,1,"Radiant, Gas",Peabody/Sanborn,1525000,MA,Mary-Elisabeth Jones,42.4567,ConcordCarlisle,Concord,,Main Street,http://media.mlspin.com/photo.aspx?mls=71827485,607,Barrett Sotheby's International Realty,9/8/2015,2,35246,Willard,607 Main Street,71827485,1625000,607
,SF,22,61,47,,-71.3856055461173,,3336,2/8/2006,5,2.5,"Warmth, versatility and 3,300+ square feet of living space are yours to enjoy in this wonderful five bedroom family home.  Set on over 2.5 acres, this property harmoniously blends the best of a private setting and a great family neighborhood.  Hardwood floors throughout house!  Radiant heat in the family room, renovated kitchen and mud room.  Neighborhood skating pond & backyard access to acres of protected land leading to an extensive path network comprised of miles of trails.","Basement:Yes;Fireplaces:3;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Wall Oven, Dishwasher, Refrigerator, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard;Exterior Features:Porch - Enclosed, Gutters, Screens;Insulation:Unknown;Electric:Circuit Breakers, 100 Amps;Interior Features:Whole House Fan;Hot Water:Natural Gas, Tank;","Call List Office, Appointment Required, Sign",(978) 369-6453,SLD,Cape,01742,1,"Hot Water Baseboard, Gas",Peabody/Sanborn,1195000,MA,Amy Barrett,42.49053165,CCHS,Concord,,Ledge Rock Road,http://media.mlspin.com/photo.aspx?mls=70328351,27,"J M Barrett & Co., Inc.",5/12/2006,2,114127,Thoreau,27 Ledge Rock Road,70328351,1249000,27
,SF,190,190,54,,-71.3448460811275,,3240,6/3/2007,4,2.5,"REDUCED! GREAT PRICE! INCREDIBLE VALUE! Stunning colonial privately located at the end of a cul-de-sac & steps to schools, train, shops, park, Beede Center & Walden Pond. Great commuter location! This elegant home features a state of the art kitchen, granite counter tops, wide pine floors & lovely 4 season porch with vaulted ceiling & heated floor. The spacious master boasts a sitting area, dressing room, marble whirpool bath & oversized tiled shower. A wonderful neighborhood to call home.","Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Range, Dishwasher, Microwave, Refrigerator;Foundation:Poured Concrete;Construction:Frame;Exterior:Shingles;Exterior Features:Porch - Enclosed, Patio, Pool - Inground, Storage Shed, Professional Landscaping, Sprinkler System;Insulation:Unknown;Electric:--;Interior Features:Cable Available, Walk-up Attic;Hot Water:Tank;","Call List Agent, Accompanied Showings, Appointment Required",(978) 369-6453,SLD,Colonial,01742,1,"Hot Water Baseboard, Oil",Concord Middle,840000,MA,Rita Bissonnette Clark,42.44516775,CCHS,Concord,,Brister's Hill Rd,http://media.mlspin.com/photo.aspx?mls=70590497,118,"J M Barrett & Co., Inc.",12/28/2007,2,32234,Alcott,118 Brister's Hill Rd,70590497,899000,118
,SF,7,7,60,,-71.34,,2047,1/14/2014,3,2,"Move in ready!  This charming home is located in one of Concord's premier neighborhoods.  Just minutes from historic Concord Center.  Gleaming hardwood floors throughout the first floor.  This home offers a sun filled family room with vaulted ceilings and skylights, three bedrooms, two full bathrooms, and a large finished basement with new carpeting. Two decks open to a large flat backyard, great for entertaining. This house has tons to offer, move in and enjoy the possibilities!   ** 4 bedroom septic was added in 2010**","Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Vinyl, Wall to Wall Carpet, Hardwood;Appliances:Range, Dishwasher, Refrigerator, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard;Exterior Features:Deck - Wood, Gutters, Screens;Insulation:--;Electric:Circuit Breakers;Interior Features:--;Hot Water:Oil, Tank;","Call List Agent, Accompanied Showings, Appointment Required",(978) 610-6369,SLD,Ranch,01742,1,"Hot Water Baseboard, Oil",CMS,770000,MA,Kim Piculell,42.4591,CCHS,Concord,,Chestnut Street,http://media.mlspin.com/photo.aspx?mls=71622691,14,William Raveis R.E. & Home Services,2/24/2014,2,17424,Alcott,14 Chestnut Street,71622691,699000,14
,SF,38,43,27,,-71.3847,,5510,5/9/2011,5,4.5,"Unrivaled contemporary privately sited in desirable Mattison Farm nbhrd. Sleek European designer kitchen open to solarium breakfast room w/breath-taking views of newly landscaped  yard with specimen plantings. Wonderful & warm open family room with fp,  stunning step down living room w/fp, gorgeous designer baths, two lofted studys flooded w/natural light and lower level exercise room & play space. Recently painted inside & out – move in and enjoy the good life!","Basement:Yes;Fireplaces:3;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Wall Oven, Dishwasher, Disposal, Compactor, Microwave, Countertop Range, Refrigerator, Refrigerator - Wine Storage;Foundation:Poured Concrete;Construction:Frame;Exterior:Wood, Other (See Remarks);Exterior Features:Deck, Balcony, Gutters, Professional Landscaping, Decorative Lighting, Screens, Deck - Wood;Insulation:Full;Electric:Circuit Breakers, 200 Amps;Interior Features:Central Vacuum, Security System, French Doors;Hot Water:Oil, Tank;","Call List Agent, Accompanied Showings, Appointment Required",(978) 369-1000,SLD,Contemporary,01742,1,"Forced Air, Oil",SANBRN/PEABDY,1360000,MA,Brigitte Senkler,42.4354,CARL/CONC,Concord,,Mattison Drive,http://media.mlspin.com/photo.aspx?mls=71229477,195,Coldwell Banker Residential Brokerage - Concord,7/15/2011,3,84942,WILLARD,195 Mattison Drive,71229477,1395000,195
,SF,5,21,115,,-71.3467,,8485,12/14/2011,6,9,"Classic 16 room Federal Colonial built upon an outstanding 5.25 acre land parcel. This Concord landmark offers 16 rooms, 6 bedrooms, 8.2 baths, exquisite period details, quarter sawn oak floors, an indoor pool and much more. Additional amenities include a detached guest house with garage, paddock and tennis court. The property is in need of renovation and updating but offers exceptional investment opportunity for the right owner.","Basement:Yes;Fireplaces:7;Roof:Asphalt/Fiberglass Shingles, Slate, Rubber;Floor:Wood, Tile, Wall to Wall Carpet, Hardwood, Stone / Slate;Appliances:Range, Wall Oven, Dishwasher, Disposal, Compactor, Refrigerator, Freezer;Foundation:Fieldstone;Construction:Frame;Exterior:Clapboard;Exterior Features:Patio, Tennis Court, Barn/Stable, Paddock, Sprinkler System;Insulation:Unknown;Electric:Other (See Remarks);Interior Features:Cable Available, Indoor Pool;Hot Water:Natural Gas;",Call List Agent,(617) 965-8600,SLD,Colonial,01742,1,"Central Heat, Hot Water Baseboard, Hot Water Radiators, Humidifier, Oil, Hydro Air",Peabody/Sanborn,2192100,MA,J. Michael Brasco,42.4785,Conc/Carl,Concord,,Monument Street,http://media.mlspin.com/photo.aspx?mls=71319595,709,Century 21 Shawmut Properties,1/24/2012,3,228690,Alcott,709 Monument Street,71319595,2192100,709
,SF,86,99,48,,-71.322,,1470,6/28/2013,4,1.5,"Well built four bedroom colonial on a cul de sac in the coveted Alcott school District. Front to back fireplace living room with hardwood floors that opens to a porch. Formal dining room with hardwood floors and a kitchen with new appliances. This home is in a great neighborhood not far from Concord center. The seller has recently upgraded the heating to a Buderus furnace,new oil tank,newer roof and replaced the stove and refrigerator.","Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Vinyl;Appliances:Range, Dishwasher, Refrigerator, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard;Exterior Features:Porch;Insulation:--;Electric:--;Interior Features:--;Hot Water:Electric;","Call List Agent, Lock Box",(978) 369-1000,SLD,Colonial,01742,1,"Central Heat, Hot Water Baseboard, Oil",CMS,522500,MA,Gail Walton,42.4753,CCHS,Concord,,Black Duck Road,http://media.mlspin.com/photo.aspx?mls=71548977,17,Coldwell Banker Residential Brokerage - Concord,10/30/2013,1,15682,Alcott,17 Black Duck Road,71548977,549000,17
,SF,137,149,50,,-71.4144202658966,,2572,4/27/2005,4,2.5,"Immaculately cared for Garrison Colonial in popular family sidewalked neighborhood. Beautifully decorated 9 rooms with finished lower level plus wonderful glassed 4-season solarium overlooking secluded and sunny heated pool, cabana and small fish pond. Spacious, fireplaced family room off bright, sunny kitchen. H/W floors throughout.Incredible, mature landscaping ..wonderful !!","Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile;Appliances:Range, Dishwasher;Foundation:Poured Concrete;Construction:Frame, Brick;Exterior:Shingles, Brick;Exterior Features:Porch - Enclosed, Patio, Pool - Inground, Cabana, Storage Shed;Insulation:Full;Electric:Circuit Breakers;Interior Features:Security System, Walk-up Attic;Hot Water:Natural Gas, Tank;",Call ShowingTime at 888-627-2775,(978) 263-8887,SLD,"Colonial, Garrison",01742,1,"Hot Water Baseboard, Gas",,737500,MA,Peggy Beresford,42.4422505,CCRHS,Concord,,Hillcrest Road,http://media.mlspin.com/photo.aspx?mls=70180916,124,ERA Morrison Real Estate,10/31/2005,2,33840,Thoreau,124 Hillcrest Road,70180916,749000,124
,SF,32,110,62,,-71.3847,,1492,5/18/2012,3,1.5,"Opportunity Plus!  This 3-bdrm sunfilled bungalow enjoys a private backyd & has 1/3 acres of land. Main living level includes 3 bdrms (2 w/wood flrs), liv & din rms & a cheery kit w/side entry, also a generously sized 3-Season porch w/wdstove plus backyd access. The unfinished lower level has a 3/4 bath, office & lots of storage. Within walking distance to West Conc Ctr & all of its inherent benefits; commuter rail, shopping, library, & plygrnd. House needs updating! Has great potential!","Basement:Yes;Fireplaces:0;Roof:--;Floor:Wood, Wall to Wall Carpet, Laminate;Appliances:Range, Dishwasher, Microwave, Refrigerator, Washer, Dryer;Foundation:Poured Concrete, Concrete Block;Construction:Frame;Exterior:Aluminum;Exterior Features:Porch - Enclosed;Insulation:--;Electric:110 Volts, Circuit Breakers;Interior Features:--;Hot Water:Oil;","Call List Agent, Sign",(978) 369-6453,SLD,Ranch,01742,1,"Forced Air, Oil",Peabody/Sanborn,340000,MA,Amy Barrett,42.4557,CCHS,Concord,,Main Street,http://media.mlspin.com/photo.aspx?mls=71385145,1019,Barrett and Company,7/23/2012,1,14375,Willard,1019 Main Street,71385145,369000,1019
,SF,5,16,38,,-71.3831,,2882,5/3/2012,4,2,"A brick pathway leads to the entrance of this CO home. Appealing characteristics include an inviting FR w/ flr to cathedral ceiling brick FP; new (2011) maple kit w/ granite counters, subway tile backsplash, SS appliances; DR w/chair rail & built-in cabinet; formal LR; office & BA. A slider from the FR leads to tiered expansive deck overlooking level yard, and four BRs & BA on 2nd flr. Walk-out LL w/rec rm, FP, additional spaces compliment this home. The perfect combination of home and location!","Basement:Yes;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles;Floor:Laminate, Hardwood;Appliances:Microwave, Refrigerator - ENERGY STAR, Dishwasher - ENERGY STAR, Vent Hood, Range - ENERGY STAR;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard, Wood;Exterior Features:Porch, Deck - Wood, Gutters, Screens, Invisible Fence;Insulation:--;Electric:Circuit Breakers;Interior Features:Cable Available;Hot Water:Natural Gas, Tank;","Call List Agent, Sign, Pets on Premises",(978) 369-6453,SLD,Colonial,01742,1,"Hot Water Baseboard, Gas",Concord,702000,MA,Frazier and Plodzik,42.4727,CCHS,Concord,,Barrett's Mill Rd,http://media.mlspin.com/photo.aspx?mls=71376954,510,Barrett and Company,7/6/2012,2,63162,Thoreau,510 Barrett's Mill Rd,71376954,699000,510
,SF,13,59,104,,-71.3500211717451,,2610,6/16/2009,4,2.5,"Rare premier neighborhood in the heart of Concord Center.  Walk to everything; museums, shops, restaurants and the Concord library. This lovely Concord Center home offers a spacious front to back living room, several floor to ceiling windows throughout, expansive Concord Center lawn, and tree top views from the private deck of the master bedroom suite. These are just a few of the exciting features of this home. Take the first left off of Monument Street to 73 Lang Street and you’re home!","Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Wall to Wall Carpet;Appliances:Range, Dishwasher, Refrigerator;Foundation:Fieldstone;Construction:Frame;Exterior:Shingles, Wood;Exterior Features:Porch, Deck, Balcony, Gutters, Storage Shed, Professional Landscaping, Deck - Roof;Insulation:--;Electric:Circuit Breakers;Interior Features:Cable Available;Hot Water:Natural Gas;",Accompanied Showings,(978) 369-6453,SLD,Colonial,01742,1,"Hot Water Baseboard, Gas",Peabody/Sanborn,932000,MA,Laura S. McKenna,42.4645361698168,CCHS,Concord,,Lang St,http://media.mlspin.com/photo.aspx?mls=70934598,73,"J M Barrett & Co., Inc.",8/5/2009,0,10019,Alcott,73 Lang St,70934598,998000,73
